dataset,size,quality,algorithm,signal,seed,mi_value,umis_per_cell
merfish,14480,0.0406617,SCVI,ng_idx,2701,0.35266,15
merfish,14480,0.0606789,Geneformer,ng_idx,1404,0.2733,22
merfish,14480,0.0606789,Geneformer,ng_idx,2303,0.25602,22
merfish,14480,0.0606789,Geneformer,ng_idx,2701,0.28758,22
merfish,14480,0.0606789,PCA,ng_idx,1404,0.29026,22
merfish,14480,0.0606789,PCA,ng_idx,2303,0.25978,22
merfish,14480,0.0606789,PCA,ng_idx,2701,0.26187,22
merfish,14480,0.0606789,RandomProjection,ng_idx,1404,0.06432,22
merfish,14480,0.0606789,RandomProjection,ng_idx,2303,0.06432,22
merfish,14480,0.0606789,RandomProjection,ng_idx,2701,0.06121,22
merfish,14480,0.0606789,SCVI,ng_idx,1404,0.54021,22
merfish,14480,0.0606789,SCVI,ng_idx,2303,0.51269,22
merfish,14480,0.0606789,SCVI,ng_idx,2701,0.48792,22
merfish,14480,0.0905502,Geneformer,ng_idx,1404,0.44204,33
merfish,14480,0.0905502,Geneformer,ng_idx,2303,0.45898,33
merfish,14480,0.0905502,Geneformer,ng_idx,2701,0.42527,33
merfish,14480,0.0905502,PCA,ng_idx,1404,0.41508,33
merfish,14480,0.0905502,PCA,ng_idx,2303,0.36849,33
merfish,14480,0.0905502,PCA,ng_idx,2701,0.37893,33
merfish,14480,0.0905502,RandomProjection,ng_idx,1404,0.16077,33
merfish,14480,0.0905502,RandomProjection,ng_idx,2303,0.16077,33
merfish,14480,0.0905502,RandomProjection,ng_idx,2701,0.10658,33
merfish,14480,0.0905502,SCVI,ng_idx,1404,0.71944,33
merfish,14480,0.0905502,SCVI,ng_idx,2303,0.72387,33
merfish,14480,0.0905502,SCVI,ng_idx,2701,0.7034,33
merfish,14480,0.1351267,Geneformer,ng_idx,1404,0.51935,50
merfish,14480,0.1351267,Geneformer,ng_idx,2303,0.55215,50
merfish,14480,0.1351267,Geneformer,ng_idx,2701,0.57877,50
merfish,14480,0.1351267,PCA,ng_idx,1404,0.52356,50
merfish,14480,0.1351267,PCA,ng_idx,2303,0.53863,50
merfish,14480,0.1351267,PCA,ng_idx,2701,0.55301,50
merfish,14480,0.1351267,RandomProjection,ng_idx,1404,0.16181,50
merfish,14480,0.1351267,RandomProjection,ng_idx,2303,0.16181,50
merfish,14480,0.1351267,RandomProjection,ng_idx,2701,0.18909,50
merfish,14480,0.1351267,SCVI,ng_idx,1404,0.84239,50
merfish,14480,0.1351267,SCVI,ng_idx,2303,0.88738,50
merfish,14480,0.1351267,SCVI,ng_idx,2701,0.95563,50
merfish,14480,0.2016475,Geneformer,ng_idx,1404,0.5849,74
merfish,14480,0.2016475,Geneformer,ng_idx,2303,0.72805,74
merfish,14480,0.2016475,Geneformer,ng_idx,2701,0.61775,74
merfish,14480,0.2016475,PCA,ng_idx,1404,0.84458,74
merfish,14480,0.2016475,PCA,ng_idx,2303,0.73248,74
merfish,14480,0.2016475,PCA,ng_idx,2701,0.80289,74
merfish,14480,0.2016475,RandomProjection,ng_idx,1404,0.25041,74
merfish,14480,0.2016475,RandomProjection,ng_idx,2303,0.25041,74
merfish,14480,0.2016475,RandomProjection,ng_idx,2701,0.22968,74
merfish,14480,0.2016475,SCVI,ng_idx,1404,1.03673,74
merfish,14480,0.2016475,SCVI,ng_idx,2303,1.19292,74
merfish,14480,0.2016475,SCVI,ng_idx,2701,1.08554,74
merfish,14480,0.3009156,Geneformer,ng_idx,1404,0.8852,110
merfish,14480,0.3009156,Geneformer,ng_idx,2303,0.80079,110
merfish,14480,0.3009156,Geneformer,ng_idx,2701,0.75036,110
merfish,14480,0.3009156,PCA,ng_idx,1404,1.08302,110
merfish,14480,0.3009156,PCA,ng_idx,2303,1.107,110
merfish,14480,0.3009156,PCA,ng_idx,2701,0.9958,110
merfish,14480,0.3009156,RandomProjection,ng_idx,1404,0.25336,110
merfish,14480,0.3009156,RandomProjection,ng_idx,2303,0.25336,110
merfish,14480,0.3009156,RandomProjection,ng_idx,2701,0.30062,110
merfish,14480,0.3009156,SCVI,ng_idx,1404,1.27183,110
merfish,14480,0.3009156,SCVI,ng_idx,2303,1.35364,110
merfish,14480,0.3009156,SCVI,ng_idx,2701,1.35587,110
merfish,14480,0.4490518,Geneformer,ng_idx,1404,0.72029,165
merfish,14480,0.4490518,Geneformer,ng_idx,2303,0.87944,165
merfish,14480,0.4490518,Geneformer,ng_idx,2701,0.86597,165
merfish,14480,0.4490518,PCA,ng_idx,1404,1.2379,165
merfish,14480,0.4490518,PCA,ng_idx,2303,1.24483,165
merfish,14480,0.4490518,PCA,ng_idx,2701,1.31107,165
merfish,14480,0.4490518,RandomProjection,ng_idx,1404,0.35228,165
merfish,14480,0.4490518,RandomProjection,ng_idx,2303,0.35228,165
merfish,14480,0.4490518,RandomProjection,ng_idx,2701,0.36964,165
merfish,14480,0.4490518,SCVI,ng_idx,1404,1.50381,165
merfish,14480,0.4490518,SCVI,ng_idx,2303,1.46002,165
merfish,14480,0.4490518,SCVI,ng_idx,2701,1.53629,165
merfish,14480,0.6701133,Geneformer,ng_idx,1404,1.07188,246
merfish,14480,0.6701133,Geneformer,ng_idx,2303,1.19718,246
merfish,14480,0.6701133,Geneformer,ng_idx,2701,1.06187,246
merfish,14480,0.6701133,PCA,ng_idx,1404,1.42558,246
merfish,14480,0.6701133,PCA,ng_idx,2303,1.41196,246
merfish,14480,0.6701133,PCA,ng_idx,2701,1.55487,246
merfish,14480,0.6701133,RandomProjection,ng_idx,1404,0.39505,246
merfish,14480,0.6701133,RandomProjection,ng_idx,2303,0.39505,246
merfish,14480,0.6701133,RandomProjection,ng_idx,2701,0.43977,246
merfish,14480,0.6701133,SCVI,ng_idx,1404,1.62331,246
merfish,14480,0.6701133,SCVI,ng_idx,2303,1.67853,246
merfish,14480,0.6701133,SCVI,ng_idx,2701,1.77221,246
merfish,14480,1.0,Geneformer,ng_idx,1404,1.23314,367
merfish,14480,1.0,Geneformer,ng_idx,2303,1.11934,367
merfish,14480,1.0,Geneformer,ng_idx,2701,1.04367,367
merfish,14480,1.0,PCA,ng_idx,1404,1.56494,367
merfish,14480,1.0,PCA,ng_idx,2303,1.52717,367
merfish,14480,1.0,PCA,ng_idx,2701,1.58586,367
merfish,14480,1.0,RandomProjection,ng_idx,1404,0.51141,367
merfish,14480,1.0,RandomProjection,ng_idx,2303,0.51141,367
merfish,14480,1.0,RandomProjection,ng_idx,2701,0.48459,367
merfish,14480,1.0,SCVI,ng_idx,1404,1.75376,367
merfish,14480,1.0,SCVI,ng_idx,2303,1.90749,367
merfish,14480,1.0,SCVI,ng_idx,2701,1.82953,367
merfish,29475,0.027248,Geneformer,ng_idx,1404,0.1663,10
merfish,29475,0.027248,Geneformer,ng_idx,2303,0.12995,10
merfish,29475,0.027248,Geneformer,ng_idx,2701,0.16329,10
merfish,29475,0.027248,PCA,ng_idx,1404,0.10283,10
merfish,29475,0.027248,PCA,ng_idx,2303,0.11903,10
merfish,29475,0.027248,PCA,ng_idx,2701,0.10339,10
merfish,29475,0.027248,RandomProjection,ng_idx,1404,0.06535,10
merfish,29475,0.027248,RandomProjection,ng_idx,2303,0.06535,10
merfish,29475,0.027248,RandomProjection,ng_idx,2701,0.05397,10
merfish,29475,0.027248,SCVI,ng_idx,1404,0.25922,10
merfish,29475,0.027248,SCVI,ng_idx,2303,0.18597,10
merfish,29475,0.027248,SCVI,ng_idx,2701,0.27402,10
merfish,29475,0.0406617,Geneformer,ng_idx,1404,0.18685,15
merfish,29475,0.0406617,Geneformer,ng_idx,2303,0.25253,15
merfish,29475,0.0406617,Geneformer,ng_idx,2701,0.2411,15
merfish,29475,0.0406617,PCA,ng_idx,1404,0.16737,15
merfish,29475,0.0406617,PCA,ng_idx,2303,0.16326,15
merfish,29475,0.0406617,PCA,ng_idx,2701,0.20988,15
merfish,29475,0.0406617,RandomProjection,ng_idx,1404,0.08201,15
merfish,29475,0.0406617,RandomProjection,ng_idx,2303,0.08201,15
merfish,29475,0.0406617,RandomProjection,ng_idx,2701,0.08151,15
merfish,29475,0.0406617,SCVI,ng_idx,1404,0.42692,15
merfish,29475,0.0406617,SCVI,ng_idx,2303,0.42477,15
merfish,29475,0.0406617,SCVI,ng_idx,2701,0.44208,15
merfish,29475,0.0606789,Geneformer,ng_idx,1404,0.33,22
merfish,29475,0.0606789,Geneformer,ng_idx,2303,0.30921,22
merfish,29475,0.0606789,Geneformer,ng_idx,2701,0.3613,22
merfish,29475,0.0606789,PCA,ng_idx,1404,0.30194,22
merfish,29475,0.0606789,PCA,ng_idx,2303,0.31072,22
merfish,29475,0.0606789,PCA,ng_idx,2701,0.22244,22
merfish,29475,0.0606789,RandomProjection,ng_idx,1404,0.06432,22
merfish,29475,0.0606789,RandomProjection,ng_idx,2303,0.06432,22
merfish,29475,0.0606789,RandomProjection,ng_idx,2701,0.06121,22
merfish,29475,0.0606789,SCVI,ng_idx,1404,0.58814,22
merfish,29475,0.0606789,SCVI,ng_idx,2303,0.52881,22
merfish,29475,0.0606789,SCVI,ng_idx,2701,0.45732,22
merfish,29475,0.0905502,Geneformer,ng_idx,1404,0.44471,33
merfish,29475,0.0905502,Geneformer,ng_idx,2303,0.43221,33
merfish,29475,0.0905502,Geneformer,ng_idx,2701,0.46859,33
merfish,29475,0.0905502,PCA,ng_idx,1404,0.39234,33
merfish,29475,0.0905502,PCA,ng_idx,2303,0.38797,33
merfish,29475,0.0905502,PCA,ng_idx,2701,0.40019,33
merfish,29475,0.0905502,RandomProjection,ng_idx,1404,0.16077,33
merfish,29475,0.0905502,RandomProjection,ng_idx,2303,0.16077,33
merfish,29475,0.0905502,RandomProjection,ng_idx,2701,0.10658,33
merfish,29475,0.0905502,SCVI,ng_idx,1404,0.79499,33
merfish,29475,0.0905502,SCVI,ng_idx,2303,0.66904,33
merfish,29475,0.0905502,SCVI,ng_idx,2701,0.78799,33
merfish,29475,0.1351267,Geneformer,ng_idx,1404,0.61841,50
merfish,29475,0.1351267,Geneformer,ng_idx,2303,0.53467,50
merfish,29475,0.1351267,Geneformer,ng_idx,2701,0.59672,50
merfish,29475,0.1351267,PCA,ng_idx,1404,0.5039,50
merfish,29475,0.1351267,PCA,ng_idx,2303,0.54031,50
merfish,29475,0.1351267,PCA,ng_idx,2701,0.53119,50
merfish,29475,0.1351267,RandomProjection,ng_idx,1404,0.16181,50
merfish,29475,0.1351267,RandomProjection,ng_idx,2303,0.16181,50
merfish,29475,0.1351267,RandomProjection,ng_idx,2701,0.18909,50
merfish,29475,0.1351267,SCVI,ng_idx,1404,0.90811,50
merfish,29475,0.1351267,SCVI,ng_idx,2303,0.943,50
merfish,29475,0.1351267,SCVI,ng_idx,2701,0.97189,50
merfish,29475,0.2016475,Geneformer,ng_idx,1404,0.72864,74
merfish,29475,0.2016475,Geneformer,ng_idx,2303,0.75906,74
merfish,29475,0.2016475,Geneformer,ng_idx,2701,0.74214,74
merfish,29475,0.2016475,PCA,ng_idx,1404,0.81718,74
merfish,29475,0.2016475,PCA,ng_idx,2303,0.77538,74
merfish,29475,0.2016475,PCA,ng_idx,2701,0.82309,74
merfish,29475,0.2016475,RandomProjection,ng_idx,1404,0.25041,74
merfish,29475,0.2016475,RandomProjection,ng_idx,2303,0.25041,74
merfish,29475,0.2016475,RandomProjection,ng_idx,2701,0.22968,74
merfish,29475,0.2016475,SCVI,ng_idx,1404,1.08316,74
merfish,29475,0.2016475,SCVI,ng_idx,2303,1.19872,74
merfish,29475,0.2016475,SCVI,ng_idx,2701,1.09863,74
merfish,29475,0.3009156,Geneformer,ng_idx,1404,0.77239,110
merfish,29475,0.3009156,Geneformer,ng_idx,2303,0.82367,110
merfish,29475,0.3009156,Geneformer,ng_idx,2701,0.77978,110
merfish,29475,0.3009156,PCA,ng_idx,1404,1.11452,110
merfish,29475,0.3009156,PCA,ng_idx,2303,1.11541,110
merfish,29475,0.3009156,PCA,ng_idx,2701,1.05838,110
merfish,29475,0.3009156,RandomProjection,ng_idx,1404,0.25336,110
merfish,29475,0.3009156,RandomProjection,ng_idx,2303,0.25336,110
merfish,29475,0.3009156,RandomProjection,ng_idx,2701,0.30062,110
merfish,29475,0.3009156,SCVI,ng_idx,1404,1.46152,110
merfish,29475,0.3009156,SCVI,ng_idx,2303,1.38094,110
merfish,29475,0.3009156,SCVI,ng_idx,2701,1.40031,110
merfish,29475,0.4490518,Geneformer,ng_idx,1404,0.84088,165
merfish,29475,0.4490518,Geneformer,ng_idx,2303,1.00391,165
merfish,29475,0.4490518,Geneformer,ng_idx,2701,0.80666,165
merfish,29475,0.4490518,PCA,ng_idx,1404,1.23418,165
merfish,29475,0.4490518,PCA,ng_idx,2303,1.25143,165
merfish,29475,0.4490518,PCA,ng_idx,2701,1.28688,165
merfish,29475,0.4490518,RandomProjection,ng_idx,1404,0.35228,165
merfish,29475,0.4490518,RandomProjection,ng_idx,2303,0.35228,165
merfish,29475,0.4490518,RandomProjection,ng_idx,2701,0.36964,165
merfish,29475,0.4490518,SCVI,ng_idx,1404,1.59249,165
merfish,29475,0.4490518,SCVI,ng_idx,2303,1.58655,165
merfish,29475,0.4490518,SCVI,ng_idx,2701,1.64768,165
merfish,29475,0.6701133,Geneformer,ng_idx,1404,1.01152,246
merfish,29475,0.6701133,Geneformer,ng_idx,2303,1.05077,246
merfish,29475,0.6701133,Geneformer,ng_idx,2701,1.00436,246
merfish,29475,0.6701133,PCA,ng_idx,1404,1.48556,246
merfish,29475,0.6701133,PCA,ng_idx,2303,1.4212,246
merfish,29475,0.6701133,PCA,ng_idx,2701,1.46389,246
merfish,29475,0.6701133,RandomProjection,ng_idx,1404,0.39505,246
merfish,29475,0.6701133,RandomProjection,ng_idx,2303,0.39505,246
merfish,29475,0.6701133,RandomProjection,ng_idx,2701,0.43977,246
merfish,29475,0.6701133,SCVI,ng_idx,1404,1.76992,246
merfish,29475,0.6701133,SCVI,ng_idx,2303,1.75328,246
merfish,29475,0.6701133,SCVI,ng_idx,2701,1.79199,246
merfish,29475,1.0,Geneformer,ng_idx,1404,1.39357,367
merfish,29475,1.0,Geneformer,ng_idx,2303,1.50461,367
merfish,29475,1.0,Geneformer,ng_idx,2701,1.22256,367
merfish,29475,1.0,PCA,ng_idx,1404,1.64301,367
merfish,29475,1.0,PCA,ng_idx,2303,1.57658,367
merfish,29475,1.0,PCA,ng_idx,2701,1.6325,367
merfish,29475,1.0,RandomProjection,ng_idx,1404,0.51141,367
merfish,29475,1.0,RandomProjection,ng_idx,2303,0.51141,367
merfish,29475,1.0,RandomProjection,ng_idx,2701,0.48459,367
merfish,29475,1.0,SCVI,ng_idx,1404,1.84749,367
merfish,29475,1.0,SCVI,ng_idx,2303,2.00226,367
merfish,29475,1.0,SCVI,ng_idx,2701,1.91265,367
merfish,60000,0.027248,Geneformer,ng_idx,1404,0.13169,10
merfish,60000,0.027248,Geneformer,ng_idx,2303,0.10784,10
merfish,60000,0.027248,Geneformer,ng_idx,2701,0.12737,10
merfish,60000,0.027248,PCA,ng_idx,1404,0.08947,10
merfish,60000,0.027248,PCA,ng_idx,2303,0.11734,10
merfish,60000,0.027248,PCA,ng_idx,2701,0.1352,10
merfish,60000,0.027248,RandomProjection,ng_idx,1404,0.06535,10
merfish,60000,0.027248,RandomProjection,ng_idx,2303,0.06535,10
merfish,60000,0.027248,RandomProjection,ng_idx,2701,0.05397,10
merfish,60000,0.027248,SCVI,ng_idx,1404,0.24142,10
merfish,60000,0.027248,SCVI,ng_idx,2303,0.31478,10
merfish,60000,0.027248,SCVI,ng_idx,2701,0.28892,10
merfish,60000,0.0406617,Geneformer,ng_idx,1404,0.21959,15
merfish,60000,0.0406617,Geneformer,ng_idx,2303,0.20782,15
merfish,60000,0.0406617,Geneformer,ng_idx,2701,0.22633,15
merfish,60000,0.0406617,PCA,ng_idx,1404,0.19627,15
merfish,60000,0.0406617,PCA,ng_idx,2303,0.18692,15
merfish,60000,0.0406617,PCA,ng_idx,2701,0.17386,15
merfish,60000,0.0406617,RandomProjection,ng_idx,1404,0.08201,15
merfish,60000,0.0406617,RandomProjection,ng_idx,2303,0.08201,15
merfish,60000,0.0406617,RandomProjection,ng_idx,2701,0.08151,15
merfish,60000,0.0406617,SCVI,ng_idx,1404,0.41585,15
merfish,60000,0.0406617,SCVI,ng_idx,2303,0.46288,15
merfish,60000,0.0406617,SCVI,ng_idx,2701,0.38848,15
merfish,60000,0.0606789,Geneformer,ng_idx,1404,0.25019,22
merfish,60000,0.0606789,Geneformer,ng_idx,2303,0.25818,22
merfish,60000,0.0606789,Geneformer,ng_idx,2701,0.28164,22
merfish,60000,0.0606789,PCA,ng_idx,1404,0.34287,22
merfish,60000,0.0606789,PCA,ng_idx,2303,0.22333,22
merfish,60000,0.0606789,PCA,ng_idx,2701,0.31756,22
merfish,60000,0.0606789,RandomProjection,ng_idx,1404,0.06432,22
merfish,60000,0.0606789,RandomProjection,ng_idx,2303,0.06432,22
merfish,60000,0.0606789,RandomProjection,ng_idx,2701,0.06121,22
merfish,60000,0.0606789,SCVI,ng_idx,1404,0.57105,22
merfish,60000,0.0606789,SCVI,ng_idx,2303,0.54379,22
merfish,60000,0.0606789,SCVI,ng_idx,2701,0.50456,22
merfish,60000,0.0905502,Geneformer,ng_idx,1404,0.45247,33
merfish,60000,0.0905502,Geneformer,ng_idx,2303,0.44914,33
merfish,60000,0.0905502,Geneformer,ng_idx,2701,0.44207,33
merfish,60000,0.0905502,PCA,ng_idx,1404,0.42993,33
merfish,60000,0.0905502,PCA,ng_idx,2303,0.36453,33
merfish,60000,0.0905502,PCA,ng_idx,2701,0.39461,33
merfish,60000,0.0905502,RandomProjection,ng_idx,1404,0.16077,33
merfish,60000,0.0905502,RandomProjection,ng_idx,2303,0.16077,33
merfish,60000,0.0905502,RandomProjection,ng_idx,2701,0.10658,33
merfish,60000,0.0905502,SCVI,ng_idx,1404,0.83383,33
merfish,60000,0.0905502,SCVI,ng_idx,2303,0.72456,33
merfish,60000,0.0905502,SCVI,ng_idx,2701,0.77738,33
merfish,60000,0.1351267,Geneformer,ng_idx,1404,0.57518,50
merfish,60000,0.1351267,Geneformer,ng_idx,2303,0.57171,50
merfish,60000,0.1351267,Geneformer,ng_idx,2701,0.49966,50
merfish,60000,0.1351267,PCA,ng_idx,1404,0.56564,50
merfish,60000,0.1351267,PCA,ng_idx,2303,0.52064,50
merfish,60000,0.1351267,PCA,ng_idx,2701,0.52048,50
merfish,60000,0.1351267,RandomProjection,ng_idx,1404,0.16181,50
merfish,60000,0.1351267,RandomProjection,ng_idx,2303,0.16181,50
merfish,60000,0.1351267,RandomProjection,ng_idx,2701,0.18909,50
merfish,60000,0.1351267,SCVI,ng_idx,1404,0.95883,50
merfish,60000,0.1351267,SCVI,ng_idx,2303,0.96919,50
merfish,60000,0.1351267,SCVI,ng_idx,2701,0.99935,50
merfish,60000,0.2016475,Geneformer,ng_idx,1404,0.74297,74
merfish,60000,0.2016475,Geneformer,ng_idx,2303,0.77813,74
merfish,60000,0.2016475,Geneformer,ng_idx,2701,0.71684,74
merfish,60000,0.2016475,PCA,ng_idx,1404,0.7795,74
merfish,60000,0.2016475,PCA,ng_idx,2303,0.83437,74
merfish,60000,0.2016475,PCA,ng_idx,2701,0.85259,74
merfish,60000,0.2016475,RandomProjection,ng_idx,1404,0.25041,74
merfish,60000,0.2016475,RandomProjection,ng_idx,2303,0.25041,74
merfish,60000,0.2016475,RandomProjection,ng_idx,2701,0.22968,74
merfish,60000,0.2016475,SCVI,ng_idx,1404,1.173,74
merfish,60000,0.2016475,SCVI,ng_idx,2303,1.2373,74
merfish,60000,0.2016475,SCVI,ng_idx,2701,1.07807,74
merfish,60000,0.3009156,Geneformer,ng_idx,1404,0.81001,110
merfish,60000,0.3009156,Geneformer,ng_idx,2303,0.84993,110
merfish,60000,0.3009156,Geneformer,ng_idx,2701,0.83328,110
merfish,60000,0.3009156,PCA,ng_idx,1404,1.09747,110
merfish,60000,0.3009156,PCA,ng_idx,2303,1.13874,110
merfish,60000,0.3009156,PCA,ng_idx,2701,1.07118,110
merfish,60000,0.3009156,RandomProjection,ng_idx,1404,0.25336,110
merfish,60000,0.3009156,RandomProjection,ng_idx,2303,0.25336,110
merfish,60000,0.3009156,RandomProjection,ng_idx,2701,0.30062,110
merfish,60000,0.3009156,SCVI,ng_idx,1404,1.37605,110
merfish,60000,0.3009156,SCVI,ng_idx,2303,1.41675,110
merfish,60000,0.3009156,SCVI,ng_idx,2701,1.4209,110
merfish,60000,0.4490518,Geneformer,ng_idx,1404,0.85762,165
merfish,60000,0.4490518,Geneformer,ng_idx,2303,1.11003,165
merfish,60000,0.4490518,Geneformer,ng_idx,2701,1.01048,165
merfish,60000,0.4490518,PCA,ng_idx,1404,1.28539,165
merfish,60000,0.4490518,PCA,ng_idx,2303,1.26224,165
merfish,60000,0.4490518,PCA,ng_idx,2701,1.28668,165
merfish,60000,0.4490518,RandomProjection,ng_idx,1404,0.35228,165
merfish,60000,0.4490518,RandomProjection,ng_idx,2303,0.35228,165
merfish,60000,0.4490518,RandomProjection,ng_idx,2701,0.36964,165
merfish,60000,0.4490518,SCVI,ng_idx,1404,1.49668,165
merfish,60000,0.4490518,SCVI,ng_idx,2303,1.6284,165
merfish,60000,0.4490518,SCVI,ng_idx,2701,1.69387,165
merfish,60000,0.6701133,Geneformer,ng_idx,2303,1.10637,246
merfish,60000,0.6701133,Geneformer,ng_idx,2701,1.13704,246
merfish,60000,0.6701133,PCA,ng_idx,1404,1.43112,246
merfish,60000,0.6701133,PCA,ng_idx,2303,1.44064,246
merfish,60000,0.6701133,PCA,ng_idx,2701,1.5139,246
merfish,60000,0.6701133,RandomProjection,ng_idx,1404,0.39505,246
merfish,60000,0.6701133,RandomProjection,ng_idx,2303,0.39505,246
merfish,60000,0.6701133,RandomProjection,ng_idx,2701,0.43977,246
merfish,60000,0.6701133,SCVI,ng_idx,1404,1.70545,246
merfish,60000,0.6701133,SCVI,ng_idx,2303,1.77567,246
merfish,60000,0.6701133,SCVI,ng_idx,2701,1.78455,246
merfish,60000,1.0,Geneformer,ng_idx,1404,1.15312,367
merfish,60000,1.0,Geneformer,ng_idx,2303,1.45065,367
merfish,60000,1.0,Geneformer,ng_idx,2701,0.90359,367
merfish,60000,1.0,PCA,ng_idx,1404,1.60999,367
merfish,60000,1.0,PCA,ng_idx,2303,1.57562,367
merfish,60000,1.0,PCA,ng_idx,2701,1.60971,367
merfish,60000,1.0,RandomProjection,ng_idx,1404,0.51141,367
merfish,60000,1.0,RandomProjection,ng_idx,2303,0.51141,367
merfish,60000,1.0,RandomProjection,ng_idx,2701,0.48459,367
merfish,60000,1.0,SCVI,ng_idx,1404,1.81704,367
merfish,60000,1.0,SCVI,ng_idx,2303,1.88778,367
merfish,60000,1.0,SCVI,ng_idx,2701,1.93109,367
shendure,100,0.004,Geneformer,author_day,42,0.16266,10
shendure,100,0.004,PCA,author_day,42,0.02425,10
shendure,100,0.004,PCA,author_day,1404,0.00737,10
shendure,100,0.004,RandomProjection,author_day,42,0.00696,10
shendure,100,0.004,SCVI,author_day,42,0.04779,10
shendure,100,0.0073875,Geneformer,author_day,42,0.20238,18
shendure,100,0.0073875,PCA,author_day,42,0.0208,18
shendure,100,0.0073875,PCA,author_day,1404,0.02513,18
shendure,100,0.0073875,RandomProjection,author_day,42,0.01974,18
shendure,100,0.0073875,SCVI,author_day,42,0.03841,18
shendure,100,0.0136438,Geneformer,author_day,42,0.30731,34
shendure,100,0.0136438,PCA,author_day,42,0.07213,34
shendure,100,0.0136438,PCA,author_day,1404,0.09127,34
shendure,100,0.0136438,RandomProjection,author_day,42,0.06024,34
shendure,100,0.0136438,SCVI,author_day,42,0.12982,34
shendure,100,0.0251984,Geneformer,author_day,42,0.31686,63
shendure,100,0.0251984,PCA,author_day,42,0.10635,63
shendure,100,0.0251984,PCA,author_day,1404,0.18475,63
shendure,100,0.0251984,RandomProjection,author_day,42,0.08253,63
shendure,100,0.0251984,SCVI,author_day,42,0.22679,63
shendure,100,0.0465384,Geneformer,author_day,42,0.44708,116
shendure,100,0.0465384,PCA,author_day,42,0.25766,116
shendure,100,0.0465384,PCA,author_day,1404,0.30157,116
shendure,100,0.0465384,RandomProjection,author_day,42,0.10091,116
shendure,100,0.0465384,SCVI,author_day,42,0.41701,116
shendure,100,0.0859506,Geneformer,author_day,42,0.69095,215
shendure,100,0.0859506,PCA,author_day,42,0.37959,215
shendure,100,0.0859506,PCA,author_day,1404,0.41625,215
shendure,100,0.0859506,RandomProjection,author_day,42,0.18999,215
shendure,100,0.0859506,SCVI,author_day,42,0.65776,215
shendure,100,0.1587401,Geneformer,author_day,42,0.6853,397
shendure,100,0.1587401,PCA,author_day,42,0.49448,397
shendure,100,0.1587401,PCA,author_day,1404,0.49734,397
shendure,100,0.1587401,RandomProjection,author_day,42,0.28469,397
shendure,100,0.1587401,SCVI,author_day,42,0.92777,397
shendure,100,0.2931733,Geneformer,author_day,42,0.73495,733
shendure,100,0.2931733,PCA,author_day,42,0.56724,733
shendure,100,0.2931733,PCA,author_day,1404,0.59947,733
shendure,100,0.2931733,RandomProjection,author_day,42,0.37989,733
shendure,100,0.2931733,SCVI,author_day,42,1.24445,733
shendure,100,0.5414548,Geneformer,author_day,42,0.70761,1354
shendure,100,0.5414548,PCA,author_day,42,0.71136,1354
shendure,100,0.5414548,PCA,author_day,1404,0.71331,1354
shendure,100,0.5414548,RandomProjection,author_day,42,0.47579,1354
shendure,100,0.5414548,SCVI,author_day,42,1.34949,1354
shendure,100,1.0,Geneformer,author_day,42,0.81775,2500
shendure,100,1.0,PCA,author_day,42,0.86442,2500
shendure,100,1.0,PCA,author_day,1404,0.92122,2500
shendure,100,1.0,RandomProjection,author_day,42,0.62163,2500
shendure,100,1.0,SCVI,author_day,42,1.54117,2500
shendure,359,0.004,Geneformer,author_day,42,0.16655,10
shendure,359,0.004,PCA,author_day,42,0.03855,10
shendure,359,0.004,PCA,author_day,1404,0.0399,10
shendure,359,0.004,RandomProjection,author_day,42,0.00696,10
shendure,359,0.004,SCVI,author_day,42,0.04344,10
shendure,359,0.0073875,Geneformer,author_day,42,0.22919,18
shendure,359,0.0073875,PCA,author_day,42,0.03027,18
shendure,359,0.0073875,PCA,author_day,1404,0.0761,18
shendure,359,0.0073875,RandomProjection,author_day,42,0.01974,18
shendure,359,0.0073875,SCVI,author_day,42,0.07082,18
shendure,359,0.0136438,Geneformer,author_day,42,0.27778,34
shendure,359,0.0136438,PCA,author_day,42,0.1125,34
shendure,359,0.0136438,PCA,author_day,1404,0.14706,34
shendure,359,0.0136438,RandomProjection,author_day,42,0.06024,34
shendure,359,0.0136438,SCVI,author_day,42,0.1735,34
shendure,359,0.0251984,Geneformer,author_day,42,0.53245,63
shendure,359,0.0251984,PCA,author_day,42,0.18684,63
shendure,359,0.0251984,PCA,author_day,1404,0.22818,63
shendure,359,0.0251984,RandomProjection,author_day,42,0.08253,63
shendure,359,0.0251984,SCVI,author_day,42,0.35111,63
shendure,359,0.0465384,Geneformer,author_day,42,0.74186,116
shendure,359,0.0465384,PCA,author_day,42,0.26634,116
shendure,359,0.0465384,PCA,author_day,1404,0.30139,116
shendure,359,0.0465384,RandomProjection,author_day,42,0.10091,116
shendure,359,0.0465384,SCVI,author_day,42,0.58269,116
shendure,359,0.0859506,Geneformer,author_day,42,0.9023,215
shendure,359,0.0859506,PCA,author_day,42,0.38524,215
shendure,359,0.0859506,PCA,author_day,1404,0.40623,215
shendure,359,0.0859506,RandomProjection,author_day,42,0.18999,215
shendure,359,0.0859506,SCVI,author_day,42,0.87491,215
shendure,359,0.1587401,Geneformer,author_day,42,0.99031,397
shendure,359,0.1587401,PCA,author_day,42,0.53124,397
